,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,MedalEarned,PreviousMedals,Height_div_avg,Weight_div_avg,Age_div_avg
211979,106420,Hassanine Al-Sbai,M,32.0,176.0,60.0,Tunisia,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-4.9,-14.48,5.39
212016,106440,"Patrick Gerard ""Pat"" Scammell",M,23.0,189.0,67.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,,0,0,9.81,-4.62,-1.72
212017,106440,"Patrick Gerard ""Pat"" Scammell",M,23.0,189.0,67.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",,0,0,9.81,-4.62,-1.72
212018,106440,"Patrick Gerard ""Pat"" Scammell",M,27.0,189.0,67.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",,0,0,9.32,-6.07,1.7
212107,106484,Karl Marcus Scatliffe,M,25.0,193.0,70.0,British Virgin Islands,IVB,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,,0,0,12.68,-3.85,-0.6
212251,106561,Frank Schaffer,M,21.0,188.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Bronze,1,0,8.5,7.93,-3.86
212252,106561,Frank Schaffer,M,21.0,188.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,1,1,8.5,7.93,-3.86
212352,106615,Helprich Haico Stephanus Adrianus Scharn,M,27.0,179.0,66.0,Netherlands,NED,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",,0,0,-0.02,-6.84,1.77
212385,106635,Werner Schaufelberger,M,25.0,170.0,71.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-8.47,-1.44,-0.05
212395,106642,Gnter Schaumburg,M,25.0,194.0,110.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,,0,0,14.93,37.12,-0.23
212499,106696,Marcel Schelbert,M,20.0,191.0,83.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,,0,0,9.94,7.69,-5.95
212539,106718,Hartmut Schelter,M,25.0,176.0,73.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,0,0,-3.07,0.12,-0.23
212540,106718,Hartmut Schelter,M,25.0,176.0,73.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-3.07,0.12,-0.23
212563,106726,Christian Schenk,M,23.0,200.0,93.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,Gold,1,0,20.32,19.93,-2.3
212570,106730,Hans Schenk,M,28.0,185.0,85.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,,0,0,6.45,12.54,2.7
212571,106731,Heinz-Gnter Schenk,M,26.0,182.0,75.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Triple Jump,,0,0,2.93,2.12,0.77
212572,106731,Heinz-Gnter Schenk,M,30.0,182.0,75.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,,0,0,2.98,2.16,4.77
212589,106741,Siegfried Schenke,M,29.0,180.0,68.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,0,0,0.98,-4.84,3.77
212590,106741,Siegfried Schenke,M,29.0,180.0,68.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,0.98,-4.84,3.77
212591,106742,Amaru Reto Schenkel,M,24.0,183.0,89.0,Switzerland,SUI,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,,0,0,1.16,12.13,-2.29
212624,106759,Tobias Scherbarth,M,30.0,195.0,87.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,0,0,14.1,12.52,3.39
212658,106780,Mathias Schersing,M,23.0,182.0,68.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,2.32,-5.07,-2.3
212733,106826,"Jeffrey M. ""Jeff"" Schiebler",M,23.0,171.0,55.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 10,000 metres",,0,0,-10.06,-20.31,-2.95
212734,106826,"Jeffrey M. ""Jeff"" Schiebler",M,27.0,171.0,55.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",,0,0,-10.49,-21.45,0.97
212815,106863,Werner Schildhauer,M,21.0,182.0,67.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",,0,0,2.5,-5.07,-3.86
212869,106885,Wolfgang Schillkowski,M,22.0,178.0,70.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's High Jump,,0,0,-0.55,-2.46,-3.3
212878,106893,Michael Schimmer,M,21.0,191.0,71.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,11.32,-2.07,-4.3
212905,106908,Claus Schiprowski,M,25.0,177.0,69.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Pole Vault,Silver,1,0,-2.07,-3.88,-0.23
212918,106916,Silvio Schirrmeister,M,23.0,193.0,82.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,0,0,11.16,5.13,-3.29
212926,106921,Gian Marco Schivo,M,23.0,183.0,74.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,,0,0,3.98,1.16,-2.23
212957,106936,Carsten Schlangen,M,27.0,189.0,68.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 1,500 metres",,0,0,7.43,-8.73,0.82
212958,106936,Carsten Schlangen,M,31.0,189.0,68.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,0,0,7.16,-8.87,4.71
212983,106951,Eloi Rodrgues Schleder,M,33.0,176.0,64.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,,0,0,-3.19,-7.62,8.28
213000,106960,Sren Schlegel,M,19.0,180.0,74.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,,0,0,0.5,1.93,-5.86
213001,106960,Sren Schlegel,M,19.0,180.0,74.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,0.5,1.93,-5.86
213055,106983,Andreas Schlike,M,23.0,187.0,84.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 110 metres Hurdles,,0,0,7.5,11.93,-1.86
213071,106992,Horst-Rdiger Schlske (Pfau-),M,26.0,177.0,65.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,,0,0,-2.02,-7.84,0.77
213072,106992,Horst-Rdiger Schlske (Pfau-),M,26.0,177.0,65.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-2.02,-7.84,0.77
213073,106993,Gustav Schlosser,M,21.0,175.0,68.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,,0,0,-3.47,-4.44,-4.05
213149,107033,Harald Schmid,M,18.0,187.0,82.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,,0,0,6.85,7.36,-6.88
213150,107033,Harald Schmid,M,18.0,187.0,82.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1,0,6.85,7.36,-6.88
213151,107033,Harald Schmid,M,26.0,187.0,82.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Bronze,1,1,7.81,10.38,1.28
213152,107033,Harald Schmid,M,30.0,187.0,82.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,,0,2,7.32,8.93,4.7
213166,107038,Josef Schmid,M,19.0,180.0,70.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,,0,0,0.98,-2.84,-6.23
213198,107053,Stefan Schmid,M,30.0,186.0,78.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,,0,0,4.51,1.55,3.97
213237,107077,"William David ""Bill"" Schmidt",M,24.0,183.0,100.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Bronze,1,0,3.98,27.16,-1.23
213331,107123,Paul-Gerhard Schmidt,M,29.0,173.0,62.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 800 metres,,0,0,-5.47,-10.44,3.95
213359,107143,Torsten Schmidt,M,29.0,207.0,118.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,,0,0,25.38,41.12,2.83
213365,107148,Walter Schmidt,M,27.0,192.0,115.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Hammer Throw,,0,0,11.85,40.36,2.12
213369,107151,Wolfgang Schmidt,M,22.0,199.0,115.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,Silver,1,0,18.85,40.36,-2.88
213370,107151,Wolfgang Schmidt,M,26.0,199.0,115.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Discus Throw,,0,1,19.5,42.93,1.14
213401,107160,Karl-Peter Schmidtke,M,22.0,171.0,67.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,0,0,-8.07,-5.88,-3.23
213402,107160,Karl-Peter Schmidtke,M,22.0,171.0,67.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-8.07,-5.88,-3.23
213480,107196,Johannes Schmitt,M,21.0,179.0,67.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,,0,0,0.45,-5.46,-4.3
213481,107196,Johannes Schmitt,M,21.0,179.0,67.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,0.45,-5.46,-4.3
213506,107207,Uwe Andreas Schmitt,M,22.0,184.0,74.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,,0,0,4.81,2.38,-2.72
213507,107207,Uwe Andreas Schmitt,M,22.0,184.0,74.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,4.81,2.38,-2.72
213535,107222,Helmut Schmuck,M,29.0,179.0,64.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,,0,0,-1.32,-9.85,3.4
213565,107241,Marc Schneeberger,M,27.0,180.0,78.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,,0,0,-1.57,1.27,0.82
213658,107294,Thomas Schneider,M,23.0,185.0,83.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,3.16,6.13,-3.29
213691,107308,Werner Schneiter,M,21.0,180.0,65.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",,0,0,0.93,-7.88,-4.23
213695,107311,Sebald Schnellmann,M,24.0,180.0,72.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,,0,0,1.53,-0.44,-1.05
213696,107311,Sebald Schnellmann,M,24.0,180.0,72.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,1.53,-0.44,-1.05
213769,107348,Jean-Pierre Schoebel,M,23.0,188.0,88.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,,0,0,8.98,15.16,-2.23
213770,107349,Pierre Schoebel,M,26.0,187.0,80.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,,0,0,7.93,7.12,0.77
213896,107413,Florian Schnbeck,M,30.0,190.0,91.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,,0,0,8.38,14.12,3.83
213929,107428,Thomas Schnlebe,M,23.0,185.0,74.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,,0,0,5.32,0.93,-2.3
213930,107428,Thomas Schnlebe,M,23.0,185.0,74.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,5.32,0.93,-2.3
213931,107428,Thomas Schnlebe,M,26.0,185.0,74.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,,0,0,4.68,0.15,0.4
213932,107428,Thomas Schnlebe,M,26.0,185.0,74.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,4.68,0.15,0.4
213933,107428,Thomas Schnlebe,M,30.0,185.0,74.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,3.94,-1.31,4.05
213950,107435,"Hendrik ""Henri"" Schoofs",M,25.0,171.0,54.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,,0,0,-9.15,-20.64,0.12
213951,107435,"Hendrik ""Henri"" Schoofs",M,29.0,171.0,54.0,Belgium,BEL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,,0,0,-8.5,-18.07,4.14
214019,107466,"Albert Edward ""Al"" Schoterman",M,21.0,186.0,118.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,,0,0,6.98,45.16,-4.23
214028,107469,Karl-Ernst Schottes,M,25.0,191.0,81.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 110 metres Hurdles,,0,0,12.53,8.56,-0.05
214049,107482,Michael Schrader,M,21.0,184.0,81.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,,0,0,2.43,4.27,-5.18
214138,107521,Stefan Schreyer,M,25.0,185.0,84.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,,0,0,5.98,11.16,-0.23
214204,107552,"Georges ""Jos"" Schroeder",M,26.0,197.0,118.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,,0,0,16.85,43.36,1.12
214205,107552,"Georges ""Jos"" Schroeder",M,26.0,197.0,118.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,,0,0,16.85,43.36,1.12
214294,107590,Wolf Rainer Schubert,M,27.0,190.0,78.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,,0,0,10.93,5.12,1.77
214295,107590,Wolf Rainer Schubert,M,30.0,190.0,78.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,,0,0,10.98,5.16,4.77
214317,107602,Carl Francis Schueler,M,28.0,183.0,70.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,,0,0,3.81,-1.62,3.28
214318,107602,Carl Francis Schueler,M,32.0,183.0,70.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,,0,0,3.32,-3.07,6.7
214319,107602,Carl Francis Schueler,M,36.0,183.0,70.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,,0,0,2.68,-3.85,10.4
214367,107617,"Robert Keyser ""Bob"" Schul",M,27.0,184.0,66.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 5,000 metres",Gold,1,0,5.45,-6.46,1.7
214419,107643,Jrgen Schult,M,28.0,193.0,110.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Discus Throw,Gold,1,0,13.32,36.93,2.7
214420,107643,Jrgen Schult,M,32.0,193.0,110.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Discus Throw,Silver,1,1,12.68,36.15,6.4
214421,107643,Jrgen Schult,M,36.0,193.0,110.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,,0,2,11.94,34.69,10.05
214422,107643,Jrgen Schult,M,40.0,193.0,110.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,,0,2,11.51,33.55,13.97
214433,107651,Hans-Dieter Schulten,M,31.0,178.0,72.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",,0,0,-1.02,-0.84,5.77
214437,107655,"Hermanus Ricardus Johannes ""Harry"" Schulting",M,24.0,192.0,79.0,Netherlands,NED,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,,0,0,12.5,6.93,-0.86
214438,107655,"Hermanus Ricardus Johannes ""Harry"" Schulting",M,24.0,192.0,79.0,Netherlands,NED,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,,0,0,12.5,6.93,-0.86
214439,107655,"Hermanus Ricardus Johannes ""Harry"" Schulting",M,24.0,192.0,79.0,Netherlands,NED,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,12.5,6.93,-0.86
214462,107665,Ingo Schultz,M,29.0,201.0,99.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,,0,0,19.38,22.12,2.83
214463,107665,Ingo Schultz,M,29.0,201.0,99.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,19.38,22.12,2.83
214506,107686,Hans-Ulrich Schulz,M,25.0,183.0,83.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,4.45,10.54,-0.3
214570,107727,"Frederick ""Fred"" Schumann",M,29.0,175.0,65.0,Guam,GUM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,,0,0,-4.68,-8.07,3.7
214571,107728,Heinz Schumann,M,28.0,179.0,76.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,,0,0,0.45,3.54,2.7
214572,107728,Heinz Schumann,M,28.0,179.0,76.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,,0,0,0.45,3.54,2.7
214579,107730,Manfred Schumann,M,21.0,186.0,86.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,,0,0,6.98,13.16,-4.23
214586,107733,Nils Schumann,M,22.0,192.0,80.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,Gold,1,0,10.51,3.55,-4.03
214686,107787,Eltjo Marinus Jan Schutter,M,23.0,191.0,78.0,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,,0,0,10.85,3.36,-1.88
214715,107801,Martin Schtzenauer,M,34.0,179.0,87.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-2.06,11.69,8.05
214741,107818,Hartmut Schwabe,M,24.0,183.0,73.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,3.93,0.12,-1.23
214790,107841,Adolf Schwarte,M,25.0,183.0,70.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 1,500 metres",,0,0,4.53,-2.44,-0.05
214791,107842,Florian Schwarthoff,M,20.0,201.0,83.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,,0,0,21.32,9.93,-5.3
214792,107842,Florian Schwarthoff,M,24.0,201.0,83.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,,0,0,20.68,9.15,-1.6
214793,107842,Florian Schwarthoff,M,28.0,201.0,83.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,Bronze,1,0,19.94,7.69,2.05
214794,107842,Florian Schwarthoff,M,28.0,201.0,83.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,,0,1,19.94,7.69,2.05
214795,107842,Florian Schwarthoff,M,32.0,201.0,83.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,0,1,19.51,6.55,5.97
214863,107872,"Josef ""Sepp"" Schwarz",M,31.0,181.0,70.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,,0,0,1.98,-2.84,5.77
214916,107889,Roland Schwarzl,M,23.0,199.0,91.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,,0,0,17.38,14.12,-3.17
214933,107891,Alex Schwazer,M,23.0,185.0,73.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,Gold,1,0,3.43,-3.73,-3.18
214951,107902,"Diederik ""Dirk"" Schweisfurth",M,22.0,183.0,78.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,3.32,4.93,-3.3
215032,107942,Tomasz cigaczewski,M,21.0,188.0,85.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,0,0,6.51,8.55,-5.03
215073,107965,Adalberto Scorza,M,34.0,166.0,60.0,Argentina,ARG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,,0,0,-13.02,-12.84,8.77
215080,107971,Allan Scott,M,25.0,189.0,83.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,,0,0,7.43,6.27,-1.18
215100,107978,"William ""Bill"" Scott",M,28.0,183.0,67.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",,0,0,3.5,-5.07,3.14
215117,107991,Dorian Armand Scott,M,26.0,185.0,136.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Shot Put,,0,0,3.43,59.27,-0.18
215118,107991,Dorian Armand Scott,M,30.0,185.0,136.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,,0,0,3.16,59.13,3.71
215148,108008,Jeremy Richard Scott,M,31.0,206.0,93.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,0,0,24.16,16.13,4.71
215158,108014,"Louis Cohn ""Lou"" Scott",M,23.0,170.0,68.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",,0,0,-9.07,-4.88,-2.23
215166,108017,Neville Ian Scott,M,29.0,187.0,74.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 5,000 metres",,0,0,8.45,1.54,3.7
215176,108024,"Steven Michael ""Steve"" Scott",M,28.0,186.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",,0,0,6.81,1.38,3.28
215177,108024,"Steven Michael ""Steve"" Scott",M,32.0,186.0,73.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",,0,0,6.32,-0.07,6.7
215246,108054,Francesco Scuderi,M,22.0,171.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,0,0,-10.49,-6.45,-4.03
215247,108054,Francesco Scuderi,M,22.0,171.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,0,0,-10.49,-6.45,-4.03
215254,108059,"Clark Todd Scully, Jr.",M,27.0,175.0,57.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-5.15,-17.64,2.12
215262,108065,Mustapha Sdad,M,30.0,180.0,72.0,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,0,0,-1.49,-4.45,3.97
215263,108066,Salim Sdiri,M,25.0,185.0,80.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,,0,0,3.38,3.12,-1.17
215264,108066,Salim Sdiri,M,29.0,185.0,80.0,France,FRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Long Jump,,0,0,3.43,3.27,2.82
215265,108066,Salim Sdiri,M,33.0,185.0,80.0,France,FRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,,0,0,3.16,3.13,6.71
215273,108072,"Robert Lloyd ""Bob"" Seagren",M,21.0,183.0,80.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Pole Vault,Gold,1,0,3.93,7.12,-4.23
215274,108072,"Robert Lloyd ""Bob"" Seagren",M,25.0,183.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Silver,1,1,3.98,7.16,-0.23
215280,108076,Ian Seale,M,21.0,178.0,66.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,-2.15,-8.64,-3.88
215281,108077,"Maxwell ""Max"" Seales",M,23.0,183.0,80.0,Saint Lucia,LCA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,0,0,1.94,4.69,-2.95
215288,108084,"Timothy M. ""Tim"" Seaman",M,28.0,175.0,64.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-6.49,-12.45,1.97
215289,108084,"Timothy M. ""Tim"" Seaman",M,32.0,175.0,64.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,,0,0,-6.62,-12.88,5.83
215318,108098,Kevin Seaward,M,32.0,175.0,59.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,0,0,-5.9,-15.48,5.39
